dep_epci,siren_epci,nom_complet,nj_epci2016,fisc_epci2016,nb_com_epci_2016,ptot_epci_2016,pmun_epci_2016,dep_com,insee,siren_com,nom_com,ptot_2016,pmun_2016
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73200,217302009,Planaise,512,498
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73205,217302058,Le Pontet,146,142
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73207,217302074,Presle,445,433
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73215,217302157,La Rochette,3801,3692
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73217,217302173,Rotherens,342,339
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73240,217302405,Sainte-Hélène-du-Lac,756,730
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73247,217302470,Saint-Jean-de-la-Porte,970,886
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73270,217302702,Saint-Pierre-d'Albigny,3922,3825
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73276,217302769,Saint-Pierre-de-Soucy,416,404
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73289,217302892,La Table,447,441
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73302,217303023,La Trinité,333,331
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73311,217303114,Le Verneil,88,88
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73314,217303148,Villard-d'Héry,265,258
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73315,217303155,Villard-Léger,524,518
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73316,217303163,Villard-Sallet,287,278
73,200041010,CC Coeur de Savoie,CC,FPU,43,36488,35589,73,73324,217303247,Villaroux,236,226
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73003,217300037,Aigueblanche,3186,3065
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73024,217300243,Les Avanchers-Valmorel,782,757
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73045,217300458,Le Bois,444,429
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73046,217300466,Bonneval,104,104
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73112,217301126,Feissons-sur-Isère,607,590
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73187,217301878,La Léchère,1883,1844
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,7,7226,7002,73,73266,217302660,Saint-Oyen,220,213
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73263,200049393,Saint-Offenge,997,966
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73008,217300086,Aix-les-Bains,30182,29580
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73050,217300508,Bourdeau,576,553
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73051,217300516,Le Bourget-du-Lac,4642,4533
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73059,217300599,Brison-Saint-Innocent,2224,2153
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73076,217300763,La Chapelle-du-Mont-du-Chat,249,247
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73103,217301035,Drumettaz-Clarafond,2621,2548
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73128,217301282,Grésy-sur-Aix,4391,4298
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73155,217301555,Méry,1676,1616
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73164,217301647,Montcel,1034,944
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73182,217301829,Mouxy,2314,2239
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73193,217301936,Ontex,91,90
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73208,217302082,Pugny-Chatenod,1016,977
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73300,217303007,Tresserve,3270,3109
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73301,217303015,Trévignin,792,769
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73328,217303288,Viviers-du-Lac,2199,2156
73,247300049,CA du Lac du Bourget,CA,FPU,17,60101,58563,73,73329,217303296,Voglans,1827,1785
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73029,217300292,Barberaz,4736,4595
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73030,217300300,Barby,3387,3319
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73031,217300318,Bassens,4087,3937
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73064,217300649,Challes-les-Eaux,5439,5140
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73065,217300656,Chambéry,60575,58653
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73087,217300870,Cognin,6108,5919
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73097,217300979,Curienne,699,669
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73098,217300987,Les Déserts,783,758
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73137,217301373,Jacob-Bellecombette,3952,3854
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73160,217301605,Montagnole,852,837
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73179,217301795,La Motte-Servolex,12113,11563
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73210,217302108,Puygros,388,377
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73213,217302132,La Ravoire,8616,8019
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73222,217302223,Saint-Alban-Leysse,5906,5678
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73225,217302256,Saint-Baldoph,2994,2888
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73228,217302280,Saint-Cassin,767,743
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73243,217302439,Saint-Jean-d'Arvey,1684,1628
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73249,217302496,Saint-Jeoire-Prieuré,1255,1221
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73281,217302819,Saint-Sulpice,826,801
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73288,217302884,Sonnaz,1754,1717
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73293,217302934,Thoiry,469,457
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73294,217302942,La Thuile,323,318
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73310,217303106,Verel-Pragondran,454,441
73,247300098,CA Chambéry Métropole,CA,FPU,24,130121,125416,73,73326,217303262,Vimines,1954,1884
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73040,217300409,Bessans,343,333
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73047,217300474,Bonneval-sur-Arc,259,248
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73056,217300565,Bramans,432,426
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73143,217301431,Lanslebourg-Mont-Cenis,643,637
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73144,217301449,Lanslevillard,492,467
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73287,217302876,Sollières-Sardières,191,186
73,247300148,CC de Haute Maurienne Vanoise,CC,FA,7,2781,2704,73,73290,217302900,Termignon,421,407
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73054,217300540,Bourg-Saint-Maurice,7606,7174
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73077,217300771,Les Chapelles,552,540
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73176,217301761,Montvalezan,693,673
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73232,217302322,Sainte-Foy-Tarentaise,800,784
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73285,217302850,Séez,2543,2470
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73296,217302967,Tignes,2682,2623
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73304,217303049,Val-d'Isère,1646,1619
73,247300254,CC Maison de l'Intercommunalité de Haute Tarentaise,CC,FA,8,16911,16263,73,73323,217303239,Villaroger,389,380
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73028,217300284,La Balme,277,273
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73042,217300425,Billième,279,266
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73078,217300789,La Chapelle-Saint-Martin,163,156
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73140,217301407,Jongieux,317,311
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73147,217301472,Loisieux,201,194
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73149,217301498,Lucey,304,295
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73156,217301563,Meyrieux-Trouet,308,305
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73245,217302454,Saint-Jean-de-Chevelu,807,796
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73269,217302694,Saint-Paul,661,639
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73271,217302710,Saint-Pierre-d'Alvey,277,272
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73299,217302991,Traize,302,297
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73313,217303130,Verthemex,180,180
73,247300262,CC de Yenne,CC,FA,13,7089,6953,73,73330,217303304,Yenne,3013,2969
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73073,217300730,Chanaz,507,499
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73085,217300854,Chindrieux,1353,1310
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73091,217300912,Conjux,193,192
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73180,217301803,Motz,425,420
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73218,217302181,Ruffieux,854,836
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73273,217302736,Saint-Pierre-de-Curtille,479,473
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73286,217302868,Serrières-en-Chautagne,1209,1183
73,247300338,CC de Chautagne,CC,FPU,8,5451,5339,73,73327,217303270,Vions,431,426
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73080,217300805,Le Châtel,204,198
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73135,217301357,Hermillon,579,556
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73173,217301738,Montricher-Albanne,598,589
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73177,217301779,Montvernier,233,227
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73203,217302033,Pontamafrey-Montpascal,339,323
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73248,217302488,Saint-Jean-de-Maurienne,8407,7968
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73250,217302504,Saint-Julien-Mont-Denis,1707,1636
73,247300346,CC Coeur de Maurienne,CC,FPU,8,13028,12410,73,73320,217303205,Villargondran,961,913
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73023,217300235,Aussois,664,633
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73026,217300268,Avrieux,426,409
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73117,217301175,Fourneaux,688,668
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73119,217301191,Freney,107,104
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73157,217301571,Modane,3444,3299
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73223,217302231,Saint-André,496,484
73,247300353,CC Terra Modana,CC,FA,7,6343,6106,73,73322,217303221,Villarodin-Bourget,518,509
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73067,217300672,La Chambre,1150,1133
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73074,217300748,La Chapelle,356,351
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73083,217300839,Les Chavannes-en-Maurienne,252,247
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73163,217301639,Montaimont,158,157
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73167,217301670,Montgellafrey,67,65
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73189,217301894,Notre-Dame-du-Cruet,226,219
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73221,217302215,Saint-Alban-des-Villards,96,96
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73224,217302249,Saint-Avre,864,853
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73230,217302306,Saint-Colomban-des-Villards,193,192
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73231,217302314,Saint-Etienne-de-Cuines,1238,1198
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73235,217302355,Saint-François-Longchamp,245,245
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73255,217302553,Sainte-Marie-de-Cuines,830,810
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73259,217302595,Saint-Martin-sur-la-Chambre,555,535
73,247300361,CC du Canton de la Chambre,CC,FPU,14,7510,7367,73,73278,217302785,Saint-Rémy-de-Maurienne,1280,1266
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73194,217301944,Orelle,377,363
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73256,217302561,Saint-Martin-d'Arc,356,349
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73258,217302587,Saint-Martin-de-la-Porte,712,691
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73261,217302611,Saint-Michel-de-Maurienne,2726,2486
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73306,217303064,Valloire,1177,1136
73,247300452,CC Maurienne Galibier,CC,FA,6,5864,5515,73,73307,217303072,Valmeinier,516,490
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73025,217300250,Avressieux,519,503
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73039,217300391,Belmont-Tramonet,590,572
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73058,217300581,La Bridoire,1223,1193
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73070,217300706,Champagneux,681,675
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73100,217301001,Domessin,1867,1829
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73127,217301274,Gresin,373,368
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73204,217302041,Le Pont-de-Beauvoisin,2071,2043
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73214,217302140,Rochefort,202,199
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73226,217302264,Saint-Béron,1643,1621
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73236,217302363,Saint-Genix-sur-Guiers,2395,2341
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73254,217302546,Sainte-Marie-d'Alvey,126,123
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73260,217302603,Saint-Maurice-de-Rotherens,217,212
73,247300528,CC Val Guiers,CC,FPU,13,12220,11977,73,73309,217303098,Verel-de-Montbel,313,298
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73004,217300045,Aillon-le-Jeune,449,437
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73005,217300052,Aillon-le-Vieux,179,174
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73020,217300201,Arith,424,414
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73036,217300367,Bellecombe-en-Bauges,676,655
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73081,217300813,Le Châtelard,706,660
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73090,217300904,La Compôte,246,243
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73101,217301019,Doucy-en-Bauges,98,96
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73106,217301068,Ecole,285,277
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73139,217301399,Jarsy,297,280
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73146,217301464,Lescheraines,761,745
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73178,217301787,La Motte-en-Bauges,481,463
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73192,217301928,Le Noyer,214,211
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73234,217302348,Saint-François-de-Sales,161,156
73,247300569,CC du Coeur des Bauges,CC,FA,14,5135,4964,73,73277,217302777,Sainte-Reine,158,153
73,247300593,CC du Canton d'Albens,CC,FPU,3,8852,8658,73,73010,200053833,Entrelacs,5957,5834
73,247300593,CC du Canton d'Albens,CC,FPU,3,8852,8658,73,73043,217300433,La Biolle,2283,2229
73,247300593,CC du Canton d'Albens,CC,FPU,3,8852,8658,73,73265,217302652,Saint-Ours,612,595
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73001,217300011,Aiguebelette-le-Lac,260,251
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73022,217300227,Attignat-Oncin,545,537
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73027,217300276,Ayn,364,355
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73104,217301043,Dullin,424,409
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73122,217301225,Gerbaix,390,381
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73145,217301456,Lépin-le-Lac,456,451
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73152,217301522,Marcieux,177,170
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73184,217301845,Nances,464,447
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73191,217301910,Novalaise,2037,1982
73,247300668,CC du Lac d'Aiguebelette (Ccla),CC,FPU,10,5758,5607,73,73219,217302199,Saint-Alban-de-Montbel,641,624
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73002,217300029,Aiguebelle,1166,1149
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73007,217300078,Aiton,1755,1733
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73019,217300193,Argentine,951,937
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73049,217300490,Bonvillaret,134,132
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73109,217301092,Epierre,777,762
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73168,217301688,Montgilbert,123,122
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73175,217301753,Montsapey,75,75
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73212,217302124,Randens,865,838
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73220,217302207,Saint-Alban-d'Hurtières,346,331
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73237,217302371,Saint-Georges-d'Hurtières,314,311
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73252,217302520,Saint-Léger,240,234
73,247300676,CC Porte de Maurienne,CC,FA,12,6922,6798,73,73272,217302728,Saint-Pierre-de-Belleville,176,174
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73012,217300128,Albiez-le-Jeune,144,142
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73013,217300136,Albiez-Montrond,392,384
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73116,217301167,Fontcouverte-la-Toussuire,565,556
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73138,217301381,Jarrier,496,484
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73242,217302421,Saint-Jean-d'Arves,279,276
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73267,217302678,Saint-Pancrace,295,284
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73280,217302801,Saint-Sorlin-d'Arves,347,340
73,247300718,CC de l'Arvan,CC,FA,8,2780,2723,73,73318,217303189,Villarembert,262,257
73,247300759,CC du Beaufortain,CC,FA,4,4625,4460,73,73034,217300342,Beaufort,2248,2142
73,247300759,CC du Beaufortain,CC,FA,4,4625,4460,73,73132,217301324,Hauteluce,818,794
73,247300759,CC du Beaufortain,CC,FA,4,4625,4460,73,73211,217302116,Queige,859,845
73,247300759,CC du Beaufortain,CC,FA,4,4625,4460,73,73317,217303171,Villard-sur-Doron,700,679
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73011,217300110,Albertville,19907,19071
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73014,217300144,Allondaz,253,252
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73032,217300326,La Bâthie,2202,2132
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73061,217300615,Césarches,425,416
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73063,217300631,Cevins,705,692
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73110,217301100,Esserts-Blay,799,785
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73124,217301241,Gilly-sur-Isère,3011,2878
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73130,217301308,Grignon,2038,1984
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73153,217301530,Marthod,1423,1384
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73154,217301548,Mercury,3039,2974
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73170,217301704,Monthion,531,523
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73196,217301969,Pallud,763,742
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73216,217302165,Rognaix,457,444
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73268,217302686,Saint-Paul-sur-Isère,602,523
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73292,217302926,Thénésol,280,263
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73298,217302983,Tours-en-Savoie,930,908
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73303,217303031,Ugine,7275,7019
73,247300767,CC de la Région d'Albertville (Co.Ral),CC,FPU,18,45275,43610,73,73308,217303080,Venthon,635,620
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73048,217300482,Bonvillard,360,350
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73086,217300862,Cléry,454,442
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73121,217301217,Frontenex,1797,1760
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73129,217301290,Grésy-sur-Isère,1277,1244
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73162,217301621,Montailleur,675,661
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73188,217301886,Notre-Dame-des-Millières,1009,975
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73202,217302025,Plancherine,445,424
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73241,217302413,Sainte-Hélène-sur-Isère,1179,1147
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73283,217302835,Saint-Vital,680,660
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73297,217302975,Tournon,604,587
73,247300791,CC de la Haute Combe de Savoie,CC,FPU,11,9354,9102,73,73312,217303122,Verrens-Arvey,874,852
73,247300817,CC les Versants d'Aime,CC,FA,4,9989,9717,73,73150,200055499,La Plagne Tarentaise,3915,3814
73,247300817,CC les Versants d'Aime,CC,FA,4,9989,9717,73,73006,200055762,Aime-la-Plagne,4527,4395
73,247300817,CC les Versants d'Aime,CC,FA,4,9989,9717,73,73142,217301423,Landry,872,853
73,247300817,CC les Versants d'Aime,CC,FA,4,9989,9717,73,73197,217301977,Peisey-Nancroix,675,655
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74024,217400241,Ayse,2164,2093
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74042,217400423,Bonneville,13112,12648
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74049,217400498,Brizon,467,462
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74087,217400878,Contamine-sur-Arve,1913,1738
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74164,217401645,Marignier,6553,6385
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74212,217402122,Le Petit-Bornand-les-Glières,1136,1118
74,200000172,CC Faucigny-Glières,CC,FPU,7,26875,25941,74,74312,217403120,Vougy,1530,1497
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74008,217400084,Ambilly,6175,6092
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74012,217400126,Annemasse,34734,34261
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74040,217400407,Bonne,3283,3135
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74094,217400944,Cranves-Sales,6523,6292
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74118,217401181,Etrembières,2199,2172
74,200011773,CA Annemasse- les Voirons-Agglomération,CA,FPU,12,88214,86455,74,74133,217401330,Gaillard,11862,11723
